"SITE_ID","YEAR","WEEK","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"HWF187","2017.0","33.0","08/15/2017 09:00:00","08/22/2017 08:00:00","0.215","0.8","0.057","0.221","0.274","0.312","0.045","0.009","0.01","0.052","0.032"
"BBE401","2017.0","33.0","08/15/2017 09:00:00","08/22/2017 08:00:00","0.202","1.606","0.403","0.418","0.814","0.438","0.449","0.155","0.036","0.047","0.021"
"NIC001","2017.0","33.0","08/15/2017 09:00:00","08/22/2017 08:00:00","0.137","1.035","0.028","0.297","0.321","0.312","0.076","0.012","0.012","0.096","0.016"
"SEK430","2017.0","33.0","08/15/2017 09:00:00","08/22/2017 08:00:00","1.347","2.308","1.728","2.222","3.915","0.798","0.527","0.584","0.138","0.221","0.02"
"KNZ184","2017.0","33.0","08/15/2017 09:00:00","08/22/2017 08:00:00","0.281","0.888","0.349","0.615","0.955","0.212","1.263","0.057","0.037","0.066","0.016"
"JOT403","2017.0","33.0","08/15/2017 09:00:00","08/22/2017 08:00:00","1.804","1.429","0.681","1.531","2.187","0.469","0.252","0.266","0.052","0.054","0.022"
"ALC188","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.491","1.978","0.194","0.596","0.78","0.495","0.239","0.147","0.04","0.068","0.027"
"CAT175","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.296","0.653","0.186","0.314","0.495","0.332","0.085","0.061","0.017","0.04","0.033"
"SEK430","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","1.051","1.652","0.736","1.73","2.438","0.649","0.459","0.196","0.089","0.18","0.016"
"KNZ184","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.398","1.261","0.592","0.507","1.09","0.207","1.952","0.014","0.092","0.074","0.016"
"BBE401","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.297","1.366","0.374","0.502","0.868","0.419","0.272","0.114","0.022","0.03","0.015"
"CTH110","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.432","0.564","0.239","0.318","0.551","0.28","0.131","0.086","0.023","0.054","0.034"
"KIC003","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.626","1.301","0.725","0.445","1.163","0.392","1.966","0.015","0.076","0.078","0.016"
"DEN417","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.116","0.137","0.032","0.035","0.066","0.057","0.038","0.02","0.007","0.014","0.016"
"HWF187","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.213","0.484","0.065","0.123","0.186","0.201","0.03","0.041","0.01","0.042","0.033"
"PAL190","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.681","1.27","0.232","0.914","1.132","0.5","0.201","0.03","0.02","0.048","0.015"
"PIN414","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.479","1.21","0.803","1.1","1.886","0.318","0.238","0.499","0.094","0.113","0.029"
"BWR139","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.58","1.017","0.377","0.715","1.082","0.229","0.127","0.284","0.052","0.075","0.022"
"YOS404","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.4","1.149","0.487","1.159","1.628","0.543","0.283","0.125","0.045","0.157","0.014"
"OXF122","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.444","1.237","0.114","1.117","1.213","0.224","0.288","0.03","0.063","0.08","0.016"
"BEL116","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.59","1.064","0.31","0.792","1.09","0.34","0.166","0.247","0.051","0.079","0.234"
"NIC001","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.201","0.459","0.029","0.173","0.199","0.15","0.054","0.037","0.01","0.057","0.016"
"WFM007","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.219","0.505","0.209","0.243","0.448","0.261","0.086","0.085","0.019","0.031","0.022"
"LAV410","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.266","0.635","0.161","0.527","0.679","0.273","0.076","0.077","0.017","0.067","0.014"
"JOT403","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.627","1.271","0.483","1.659","2.116","0.427","0.294","0.166","0.042","0.061","0.015"
"WFM105","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.218","0.568","0.135","0.223","0.355","0.257","0.076","0.075","0.017","0.032","0.016"
"QAK172","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.847","1.2","0.341","0.695","1.025","0.484","0.329","0.075","0.066","0.072","0.033"
"DCP114","2017.0","34.0","08/22/2017 09:00:00","08/29/2017 08:00:00","0.598","1.113","0.316","0.743","1.047","0.432","0.265","0.044","0.062","0.088","0.033"
"PIN414","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.597","1.179","0.9","1.212","2.092","0.331","0.382","0.451","0.104","0.149","0.074"
"JOT403","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.94","1.273","0.773","1.068","1.824","0.367","0.952","0.267","0.116","0.115","0.127"
"KNZ184","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.446","1.548","0.962","0.654","1.605","0.282","3.236","0.02","0.072","0.122","0.016"
"CTH110","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.304","0.801","0.31","0.316","0.621","0.409","0.126","0.077","0.025","0.064","0.033"
"OXF122","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.443","1.235","0.114","1.117","1.213","0.223","0.288","0.03","0.063","0.08","0.016"
"LAV410","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.511","0.817","0.24","1.148","1.369","0.496","0.235","0.063","0.032","0.309","0.017"
"DCP114","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.534","1.383","0.307","1.037","1.327","0.513","0.288","0.032","0.052","0.079","0.036"
"WFM007","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","","","","","","","","","","",""
"ALC188","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.482","1.946","0.032","0.621","0.642","0.524","0.22","0.057","0.029","0.067","0.015"
"YOS404","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.559","1.122","0.996","1.478","2.451","0.793","0.43","0.064","0.052","0.3","0.034"
"DEN417","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.14","0.195","0.039","0.03","0.068","0.079","0.025","0.024","0.006","0.009","0.018"
"HWF187","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.211","0.373","0.095","0.114","0.208","0.181","0.059","0.025","0.013","0.038","0.032"
"PAL190","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.681","1.358","0.67","1.025","1.679","0.543","1.136","0.032","0.07","0.13","0.015"
"QAK172","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.888","1.595","0.429","0.864","1.279","0.352","0.475","0.089","0.091","0.077","0.033"
"KIC003","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.389","1.291","1.006","0.541","1.538","0.244","3.206","0.021","0.075","0.13","0.014"
"BEL116","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.529","0.975","0.306","0.799","1.093","0.372","0.207","0.076","0.036","0.08","0.067"
"BBE401","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.57","1.258","0.379","0.658","1.027","0.404","0.724","0.075","0.033","0.055","0.015"
"BWR139","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.57","1.01","0.377","0.713","1.079","0.225","0.127","0.282","0.052","0.075","0.022"
"NIC001","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.142","0.483","0.062","0.176","0.235","0.184","0.085","0.028","0.013","0.052","0.016"
"SEK430","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","1.0","1.466","0.578","1.956","2.503","0.462","0.82","0.12","0.096","0.288","0.015"
"WFM105","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.151","0.407","0.06","0.232","0.288","0.167","0.085","0.037","0.018","0.031","0.016"
"CAT175","2017.0","35.0","08/29/2017 09:00:00","09/05/2017 08:00:00","0.289","0.649","0.251","0.261","0.507","0.331","0.099","0.051","0.02","0.04","0.043"
"CTH110","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.313","0.396","0.098","0.233","0.327","0.219","0.063","0.024","0.01","0.04","0.034"
"OXF122","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.562","0.648","0.418","0.529","0.939","0.255","0.392","0.025","0.082","0.054","0.033"
"NIC001","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.115","0.308","0.029","0.123","0.15","0.123","0.035","0.008","0.004","0.036","0.016"
"PIN414","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.387","1.233","0.679","0.829","1.494","0.389","0.242","0.414","0.079","0.108","0.046"
"DEN417","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.118","0.214","0.048","0.043","0.09","0.089","0.024","0.019","0.005","0.01","0.017"
"QAK172","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.729","0.686","0.368","0.571","0.93","0.313","0.299","0.026","0.06","0.063","0.033"
"PAL190","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.727","1.063","0.525","0.564","1.081","0.464","1.386","0.064","0.075","0.115","0.015"
"BBE401","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.947","1.605","0.487","0.727","1.203","0.566","0.908","0.075","0.047","0.068","0.015"
"SEK430","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.9","1.61","0.579","1.99","2.537","0.678","0.445","0.158","0.07","0.23","0.016"
"WFM105","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.198","0.366","0.042","0.145","0.185","0.18","0.026","0.008","0.005","0.026","0.016"
"BWR139","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.743","0.777","0.289","0.617","0.896","0.333","0.102","0.092","0.031","0.072","0.034"
"KNZ184","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.56","1.469","0.895","0.56","1.446","0.234","3.45","0.033","0.076","0.121","0.019"
"LAV410","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.223","0.642","0.11","0.671","0.77","0.238","0.154","0.071","0.024","0.07","0.014"
"KIC003","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.673","1.551","1.205","0.525","1.722","0.497","3.842","0.029","0.085","0.127","0.018"
"YOS404","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.37","1.298","1.061","1.288","2.329","0.831","0.347","0.107","0.049","0.234","0.022"
"JOT403","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.869","1.121","0.605","1.471","2.053","0.407","0.44","0.16","0.055","0.071","0.018"
"CAT175","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.229","0.401","0.058","0.285","0.339","0.212","0.039","0.015","0.007","0.057","0.032"
"HWF187","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.232","0.33","0.065","0.078","0.142","0.142","0.015","0.01","0.006","0.039","0.036"
"ALC188","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.565","1.502","0.194","0.55","0.735","0.501","0.454","0.03","0.048","0.07","0.037"
"DCP114","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.562","0.811","0.298","0.724","1.01","0.322","0.318","0.024","0.064","0.081","0.03"
"WFM007","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","","","","","","","","","","",""
"BEL116","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.423","0.645","0.187","0.771","0.945","0.257","0.165","0.016","0.029","0.068","0.034"
"JOT403","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.392","0.752","0.664","1.496","2.136","0.285","0.178","0.216","0.04","0.044","0.014"
"YOS404","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.272","0.934","1.288","0.958","2.231","0.619","0.179","0.221","0.046","0.15","0.069"
"ALC188","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.602","2.626","0.069","1.159","1.209","0.388","0.43","0.185","0.054","0.067","0.032"
"HWF187","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.225","0.804","0.064","0.264","0.323","0.277","0.076","0.017","0.013","0.053","0.036"
"CAT175","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.263","0.754","0.193","0.542","0.726","0.343","0.081","0.035","0.017","0.042","0.031"
"PAL190","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.757","1.551","0.536","0.733","1.257","0.566","1.243","0.073","0.066","0.11","0.019"
"BEL116","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.496","1.378","0.454","0.976","1.414","0.507","0.157","0.08","0.04","0.063","0.034"
"LAV410","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.182","0.449","0.267","0.404","0.665","0.274","0.081","0.124","0.026","0.053","0.028"
"OXF122","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.863","2.027","0.44","1.066","1.488","0.792","0.162","0.024","0.033","0.077","0.033"
"DEN417","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.15","0.091","0.029","0.032","0.061","0.04","0.018","0.005","0.004","0.009","0.016"
"CTH110","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.459","1.342","0.301","1.194","1.476","0.511","0.196","0.061","0.035","0.097","0.031"
"BWR139","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.586","1.142","0.577","0.628","1.196","0.39","0.112","0.337","0.055","0.068","0.137"
"WFM007","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.205","0.899","0.252","0.755","0.995","0.305","0.187","0.027","0.023","0.039","0.017"
"PIN414","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.213","1.035","1.061","0.359","1.415","0.162","0.152","1.072","0.15","0.082","1.027"
"BBE401","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.502","2.014","0.26","0.794","1.041","0.719","0.681","0.108","0.035","0.075","0.015"
"DCP114","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.523","1.617","0.156","0.816","0.959","0.642","0.077","0.017","0.02","0.063","0.033"
"WFM105","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.236","0.998","0.345","0.479","0.816","0.367","0.251","0.032","0.03","0.048","0.016"
"KIC003","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.495","1.934","1.371","0.383","1.748","0.212","3.539","0.057","0.087","0.144","0.037"
"NIC001","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.103","0.795","0.033","0.271","0.299","0.231","0.089","0.015","0.011","0.074","0.016"
"QAK172","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","1.081","2.033","0.366","1.246","1.592","0.717","0.268","0.034","0.048","0.05","0.031"
"KNZ184","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.552","1.75","1.032","0.569","1.591","0.425","3.324","0.064","0.07","0.123","0.028"
"SEK430","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.811","1.402","1.585","1.663","3.221","0.612","0.389","0.432","0.101","0.182","0.033"
"SEK430","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.492","0.85","1.22","0.981","2.184","0.343","0.25","0.305","0.07","0.121","0.023"
"NIC001","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.129","1.145","0.028","0.275","0.299","0.31","0.105","0.025","0.015","0.069","0.016"
"JOT403","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.253","0.566","0.741","0.848","1.576","0.208","0.213","0.259","0.052","0.047","0.074"
"WFM105","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.316","1.268","0.214","0.503","0.709","0.455","0.236","0.048","0.03","0.052","0.016"
"KNZ184","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.446","2.678","0.709","0.603","1.303","0.481","1.58","0.183","0.072","0.091","0.016"
"DCP114","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.74","2.326","0.223","1.387","1.588","0.813","0.257","0.036","0.052","0.096","0.034"
"ALC188","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.595","2.45","0.144","0.83","0.961","0.545","0.154","0.291","0.047","0.071","0.029"
"LAV410","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.112","0.183","0.055","0.102","0.155","0.092","0.019","0.03","0.006","0.013","0.016"
"BWR139","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.975","1.027","0.457","0.978","1.419","0.368","0.214","0.154","0.055","0.081","0.034"
"DEN417","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.135","0.111","0.029","0.038","0.067","0.052","0.011","0.007","0.003","0.006","0.017"
"HWF187","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.213","1.008","0.056","0.193","0.247","0.317","0.076","0.024","0.015","0.061","0.032"
"BEL116","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.463","1.152","0.392","0.836","1.214","0.306","0.337","0.106","0.061","0.083","0.033"
"CAT175","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.328","1.198","0.418","0.348","0.76","0.488","0.205","0.075","0.034","0.054","0.031"
"KIC003","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.509","2.028","0.634","0.556","1.18","0.16","1.948","0.1","0.058","0.111","0.011"
"BBE401","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.173","1.874","0.298","0.422","0.714","0.572","0.273","0.129","0.025","0.038","0.017"
"WFM007","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.395","1.138","0.194","0.722","0.904","0.374","0.175","0.045","0.023","0.04","0.016"
"PAL190","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.522","1.598","0.502","0.4","0.895","0.288","0.663","0.155","0.061","0.081","0.052"
"CTH110","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","1.15","1.954","0.509","1.083","1.575","0.669","0.437","0.076","0.064","0.085","0.032"
"OXF122","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","1.238","3.036","0.144","1.817","1.932","0.917","0.322","0.051","0.063","0.1","0.033"
"PIN414","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.261","0.541","0.56","0.249","0.805","0.132","0.137","0.654","0.096","0.058","0.857"
"YOS404","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.179","0.382","0.292","0.503","0.787","0.14","0.074","0.123","0.024","0.05","0.015"
"QAK172","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","2.023","2.867","0.508","1.477","1.961","1.07","0.587","0.033","0.104","0.065","0.034"
"JOT403","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.313","0.635","0.793","1.082","1.858","0.268","0.324","0.242","0.061","0.062","0.045"
"YOS404","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.263","0.418","0.328","0.479","0.799","0.256","0.125","0.042","0.025","0.061","0.014"
"BEL116","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.926","1.059","0.369","0.73","1.088","0.292","0.349","0.086","0.054","0.047","0.034"
"CTH110","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.523","1.012","0.267","0.452","0.712","0.428","0.213","0.023","0.029","0.037","0.033"
"PIN414","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.357","0.629","0.699","0.559","1.249","0.186","0.226","0.481","0.088","0.076","0.473"
"DEN417","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.124","0.098","0.03","0.031","0.06","0.04","0.01","0.005","0.003","0.005","0.017"
"CAT175","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.307","0.768","0.246","0.462","0.701","0.343","0.143","0.029","0.018","0.03","0.031"
"KIC003","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.509","2.029","0.627","0.557","1.175","0.16","1.934","0.101","0.058","0.111","0.011"
"WFM007","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.361","0.626","0.224","0.236","0.456","0.234","0.1","0.014","0.014","0.02","0.017"
"QAK172","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","1.151","1.342","0.595","1.03","1.608","0.528","0.625","0.034","0.103","0.054","0.033"
"HWF187","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.256","0.743","0.058","0.167","0.222","0.276","0.064","0.015","0.011","0.029","0.033"
